Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Is_Returned
ORD00009113,PROD00009113,USER00009113,9/3/2024,,Books,238.88,2,No Return,Not Returned,0,57,Male,City83,Credit Card,Standard,24.4,0
ORD00009114,PROD00009114,USER00009114,3/31/2023,8/15/2024,Toys,484.19,3,Wrong item,Returned,503,61,Male,City23,Debit Card,Standard,37.85,1
ORD00009115,PROD00009115,USER00009115,4/1/2024,,Books,255.67,5,No Return,Not Returned,0,70,Female,City90,Debit Card,Next-Day,24.25,0
ORD00009116,PROD00009116,USER00009116,7/13/2024,6/26/2024,Books,209.62,3,Wrong item,Returned,-17,53,Female,City1,Credit Card,Standard,23.7,1
ORD00009117,PROD00009117,USER00009117,10/29/2024,,Home,257.41,5,No Return,Not Returned,0,24,Female,City94,Debit Card,Next-Day,0.61,0
ORD00009118,PROD00009118,USER00009118,3/18/2023,,Home,432.16,3,No Return,Not Returned,0,56,Male,City59,PayPal,Standard,22.04,0
ORD00009119,PROD00009119,USER00009119,4/13/2023,,Electronics,213.43,4,No Return,Not Returned,0,28,Male,City17,Gift Card,Next-Day,45.28,0
ORD00009120,PROD00009120,USER00009120,6/29/2023,5/1/2024,Clothing,209.05,4,Changed mind,Returned,307,42,Male,City38,PayPal,Standard,31.8,1
ORD00009121,PROD00009121,USER00009121,5/17/2023,,Books,283.8,3,No Return,Not Returned,0,31,Male,City84,Debit Card,Express,40.56,0
ORD00009122,PROD00009122,USER00009122,1/23/2023,1/31/2023,Electronics,319.45,3,Defective,Returned,8,66,Male,City92,PayPal,Next-Day,0.7,1
ORD00009123,PROD00009123,USER00009123,3/18/2023,6/11/2023,Home,496.9,4,Defective,Returned,85,48,Male,City43,Credit Card,Standard,14.59,1
ORD00009124,PROD00009124,USER00009124,11/22/2024,2/10/2024,Electronics,484.44,5,Wrong item,Returned,-286,48,Female,City34,PayPal,Express,18.99,1
ORD00009125,PROD00009125,USER00009125,4/25/2024,,Home,71.94,2,No Return,Not Returned,0,18,Female,City47,Gift Card,Next-Day,38.36,0
ORD00009126,PROD00009126,USER00009126,12/26/2023,,Clothing,264.89,4,No Return,Not Returned,0,34,Male,City98,Gift Card,Next-Day,5.84,0
ORD00009127,PROD00009127,USER00009127,10/22/2024,12/5/2024,Books,114.86,4,Defective,Returned,44,47,Female,City95,Credit Card,Next-Day,13.82,1
ORD00009128,PROD00009128,USER00009128,7/25/2024,12/28/2024,Clothing,36.6,3,Changed mind,Returned,156,68,Female,City71,Gift Card,Next-Day,19.15,1
ORD00009129,PROD00009129,USER00009129,11/8/2023,6/15/2024,Home,476.91,2,Wrong item,Returned,220,41,Male,City66,PayPal,Express,23.54,1
ORD00009130,PROD00009130,USER00009130,5/8/2023,,Electronics,457.13,4,No Return,Not Returned,0,25,Female,City33,Gift Card,Standard,17.32,0
ORD00009131,PROD00009131,USER00009131,9/7/2024,7/31/2024,Clothing,85.3,1,Changed mind,Returned,-38,29,Male,City26,Gift Card,Express,11.22,1
ORD00009132,PROD00009132,USER00009132,3/21/2023,10/27/2024,Books,255.77,5,Wrong item,Returned,586,54,Male,City77,PayPal,Standard,17.6,1
ORD00009133,PROD00009133,USER00009133,5/12/2023,4/29/2024,Electronics,466.7,4,Defective,Returned,353,41,Female,City61,Credit Card,Next-Day,9.51,1
ORD00009134,PROD00009134,USER00009134,12/4/2023,,Toys,262.79,1,No Return,Not Returned,0,52,Female,City1,Gift Card,Next-Day,29.88,0
ORD00009135,PROD00009135,USER00009135,6/4/2023,12/25/2024,Books,416.63,1,Not as described,Returned,570,47,Female,City100,PayPal,Standard,7.22,1
ORD00009136,PROD00009136,USER00009136,12/31/2024,1/5/2024,Books,307.28,1,Not as described,Returned,-361,21,Female,City33,PayPal,Express,10.04,1
ORD00009137,PROD00009137,USER00009137,2/5/2023,,Books,151.94,2,No Return,Not Returned,0,29,Female,City3,Debit Card,Next-Day,29.81,0
ORD00009138,PROD00009138,USER00009138,9/5/2024,,Home,370.04,5,No Return,Not Returned,0,66,Female,City70,PayPal,Next-Day,42.61,0
ORD00009139,PROD00009139,USER00009139,10/8/2024,,Home,302.37,2,No Return,Not Returned,0,57,Male,City33,Gift Card,Express,21.5,0
ORD00009140,PROD00009140,USER00009140,2/12/2024,,Home,443.88,3,No Return,Not Returned,0,70,Female,City43,Gift Card,Express,11.26,0
ORD00009141,PROD00009141,USER00009141,10/24/2024,5/24/2023,Home,442.44,1,Wrong item,Returned,-519,30,Male,City19,Gift Card,Standard,30.89,1
ORD00009142,PROD00009142,USER00009142,1/29/2023,,Home,61.85,1,No Return,Not Returned,0,23,Female,City79,Credit Card,Next-Day,14.29,0
ORD00009143,PROD00009143,USER00009143,6/7/2023,,Books,69.05,1,No Return,Not Returned,0,20,Female,City55,Debit Card,Next-Day,1.8,0
ORD00009144,PROD00009144,USER00009144,3/4/2024,11/30/2023,Books,451.96,1,Wrong item,Returned,-95,63,Female,City67,Credit Card,Standard,6.72,1
ORD00009145,PROD00009145,USER00009145,6/25/2023,,Home,350.83,1,No Return,Not Returned,0,68,Male,City24,Debit Card,Next-Day,15.1,0
ORD00009146,PROD00009146,USER00009146,3/18/2023,8/5/2023,Clothing,422.15,1,Changed mind,Returned,140,28,Male,City24,Debit Card,Next-Day,32.82,1
ORD00009147,PROD00009147,USER00009147,11/18/2024,9/9/2023,Toys,169.06,1,Defective,Returned,-436,26,Female,City64,Debit Card,Next-Day,21.14,1
ORD00009148,PROD00009148,USER00009148,2/12/2023,,Home,298.02,2,No Return,Not Returned,0,29,Male,City50,Debit Card,Express,25.22,0
ORD00009149,PROD00009149,USER00009149,10/13/2024,,Electronics,299.36,2,No Return,Not Returned,0,55,Male,City2,PayPal,Standard,33.82,0
ORD00009150,PROD00009150,USER00009150,6/14/2023,7/8/2024,Toys,409.24,4,Wrong item,Returned,390,30,Female,City99,PayPal,Express,14.81,1
ORD00009151,PROD00009151,USER00009151,7/8/2024,,Electronics,307.94,5,No Return,Not Returned,0,19,Female,City5,Credit Card,Express,47.94,0
ORD00009152,PROD00009152,USER00009152,9/2/2023,9/16/2023,Electronics,249.95,3,Not as described,Returned,14,62,Female,City30,Debit Card,Standard,2.16,1
ORD00009153,PROD00009153,USER00009153,12/6/2023,8/5/2023,Toys,277.04,3,Defective,Returned,-123,40,Male,City43,Gift Card,Next-Day,9.12,1
ORD00009154,PROD00009154,USER00009154,8/6/2024,4/11/2023,Books,57.85,4,Defective,Returned,-483,55,Male,City52,PayPal,Next-Day,5.59,1
ORD00009155,PROD00009155,USER00009155,12/2/2024,,Electronics,343.9,1,No Return,Not Returned,0,58,Female,City8,PayPal,Standard,39.99,0
ORD00009156,PROD00009156,USER00009156,8/5/2024,2/19/2023,Toys,54.41,3,Changed mind,Returned,-533,64,Male,City39,PayPal,Express,42.14,1
ORD00009157,PROD00009157,USER00009157,11/9/2024,,Toys,360.24,1,No Return,Not Returned,0,36,Female,City70,Debit Card,Standard,30.72,0
ORD00009158,PROD00009158,USER00009158,7/9/2024,,Electronics,449.65,4,No Return,Not Returned,0,20,Female,City88,Credit Card,Next-Day,35.72,0
ORD00009159,PROD00009159,USER00009159,4/3/2023,,Electronics,311.51,1,No Return,Not Returned,0,33,Male,City25,Debit Card,Next-Day,39.14,0
ORD00009160,PROD00009160,USER00009160,3/16/2023,5/2/2024,Home,118.46,2,Wrong item,Returned,413,34,Female,City15,Debit Card,Standard,16.62,1
ORD00009161,PROD00009161,USER00009161,9/16/2023,,Books,192.82,2,No Return,Not Returned,0,49,Male,City91,PayPal,Next-Day,38.24,0
ORD00009162,PROD00009162,USER00009162,7/8/2024,11/4/2024,Clothing,183.95,2,Not as described,Returned,119,23,Male,City24,PayPal,Next-Day,17.02,1
ORD00009163,PROD00009163,USER00009163,1/29/2024,1/20/2023,Toys,314.58,1,Defective,Returned,-374,32,Female,City65,Gift Card,Next-Day,49.27,1
ORD00009164,PROD00009164,USER00009164,4/9/2023,,Toys,363.12,1,No Return,Not Returned,0,68,Female,City90,Credit Card,Next-Day,2.78,0
ORD00009165,PROD00009165,USER00009165,12/6/2024,,Clothing,290.84,5,No Return,Not Returned,0,70,Female,City1,Gift Card,Express,10.64,0
ORD00009166,PROD00009166,USER00009166,3/24/2024,12/3/2023,Toys,371.29,1,Wrong item,Returned,-112,52,Male,City26,Gift Card,Express,37.1,1
ORD00009167,PROD00009167,USER00009167,8/14/2023,,Home,162.46,1,No Return,Not Returned,0,60,Male,City55,Credit Card,Express,28.25,0
ORD00009168,PROD00009168,USER00009168,8/12/2023,6/3/2024,Clothing,265.04,4,Changed mind,Returned,296,26,Male,City79,Credit Card,Standard,29.53,1
ORD00009169,PROD00009169,USER00009169,12/3/2024,,Home,120.25,4,No Return,Not Returned,0,19,Female,City73,Gift Card,Next-Day,29.46,0
ORD00009170,PROD00009170,USER00009170,4/20/2024,,Clothing,19.46,3,No Return,Not Returned,0,28,Male,City18,Credit Card,Express,44.06,0
ORD00009171,PROD00009171,USER00009171,11/11/2024,2/18/2024,Electronics,51.54,3,Not as described,Returned,-267,65,Male,City69,Credit Card,Next-Day,11.38,1
ORD00009172,PROD00009172,USER00009172,4/3/2024,,Home,413.42,2,No Return,Not Returned,0,42,Female,City43,Credit Card,Standard,27.67,0
ORD00009173,PROD00009173,USER00009173,9/5/2023,1/17/2023,Toys,141.07,4,Defective,Returned,-231,31,Male,City66,Gift Card,Standard,8.61,1
ORD00009174,PROD00009174,USER00009174,3/2/2024,3/5/2023,Home,370.91,4,Defective,Returned,-363,33,Female,City59,Debit Card,Standard,19.04,1
ORD00009175,PROD00009175,USER00009175,3/28/2024,,Clothing,45.8,2,No Return,Not Returned,0,61,Male,City36,Credit Card,Standard,37.39,0
ORD00009176,PROD00009176,USER00009176,5/24/2024,2/12/2024,Electronics,428.28,1,Defective,Returned,-102,21,Male,City82,Debit Card,Express,24.84,1
ORD00009177,PROD00009177,USER00009177,1/30/2024,,Home,250.13,4,No Return,Not Returned,0,42,Female,City58,PayPal,Next-Day,46.38,0
ORD00009178,PROD00009178,USER00009178,10/10/2024,6/28/2023,Electronics,372,4,Changed mind,Returned,-470,20,Male,City57,Debit Card,Express,5.85,1
ORD00009179,PROD00009179,USER00009179,6/17/2024,8/8/2024,Electronics,283.29,3,Not as described,Returned,52,66,Female,City88,Gift Card,Next-Day,26.58,1
ORD00009180,PROD00009180,USER00009180,11/22/2024,,Home,82.5,1,No Return,Not Returned,0,69,Male,City72,Credit Card,Standard,12.51,0
ORD00009181,PROD00009181,USER00009181,7/19/2024,12/18/2024,Toys,297.08,2,Changed mind,Returned,152,57,Male,City86,PayPal,Express,20.46,1
ORD00009182,PROD00009182,USER00009182,5/16/2024,3/6/2023,Electronics,378.2,4,Defective,Returned,-437,24,Male,City6,Gift Card,Standard,9.21,1
ORD00009183,PROD00009183,USER00009183,10/26/2024,2/28/2024,Clothing,8.68,3,Changed mind,Returned,-241,44,Male,City8,PayPal,Express,21.5,1
ORD00009184,PROD00009184,USER00009184,10/29/2023,,Books,255.78,3,No Return,Not Returned,0,36,Male,City48,PayPal,Standard,9.83,0
ORD00009185,PROD00009185,USER00009185,3/10/2023,6/10/2023,Electronics,316.6,3,Changed mind,Returned,92,39,Male,City37,Gift Card,Standard,1.85,1
ORD00009186,PROD00009186,USER00009186,2/22/2023,8/1/2023,Books,12.49,4,Not as described,Returned,160,56,Female,City66,PayPal,Next-Day,26.93,1
ORD00009187,PROD00009187,USER00009187,12/8/2023,8/30/2023,Home,218.77,5,Wrong item,Returned,-100,35,Male,City25,Credit Card,Next-Day,16.74,1
ORD00009188,PROD00009188,USER00009188,6/12/2023,6/23/2024,Home,210.79,1,Not as described,Returned,377,61,Female,City96,Debit Card,Next-Day,25.04,1
ORD00009189,PROD00009189,USER00009189,4/3/2023,9/16/2024,Books,331.32,2,Defective,Returned,532,34,Male,City16,PayPal,Express,37.5,1
ORD00009190,PROD00009190,USER00009190,6/28/2023,6/8/2023,Electronics,311.42,3,Defective,Returned,-20,41,Male,City81,Debit Card,Next-Day,23.56,1
ORD00009191,PROD00009191,USER00009191,3/22/2024,,Books,150.38,5,No Return,Not Returned,0,50,Female,City5,Gift Card,Next-Day,48.66,0
ORD00009192,PROD00009192,USER00009192,3/18/2023,,Electronics,230.76,5,No Return,Not Returned,0,50,Female,City22,PayPal,Next-Day,7.24,0
ORD00009193,PROD00009193,USER00009193,1/20/2023,5/4/2024,Home,63.29,1,Not as described,Returned,470,48,Female,City87,Credit Card,Next-Day,39.2,1
ORD00009194,PROD00009194,USER00009194,12/20/2023,,Clothing,119.3,5,No Return,Not Returned,0,24,Male,City46,Debit Card,Express,39.74,0
ORD00009195,PROD00009195,USER00009195,11/19/2023,8/7/2024,Books,353.7,5,Defective,Returned,262,19,Female,City93,Credit Card,Express,47.73,1
ORD00009196,PROD00009196,USER00009196,1/2/2023,3/24/2023,Electronics,462.4,3,Wrong item,Returned,81,38,Male,City69,PayPal,Express,39.78,1
ORD00009197,PROD00009197,USER00009197,1/15/2023,1/24/2023,Electronics,157.25,4,Defective,Returned,9,47,Female,City24,Debit Card,Standard,47.06,1
ORD00009198,PROD00009198,USER00009198,9/24/2024,10/14/2023,Electronics,312.61,1,Defective,Returned,-346,53,Female,City74,Gift Card,Next-Day,25.51,1
ORD00009199,PROD00009199,USER00009199,12/24/2024,12/14/2023,Clothing,185.28,5,Not as described,Returned,-376,43,Female,City8,PayPal,Express,0.08,1
ORD00009200,PROD00009200,USER00009200,2/19/2023,,Toys,63.58,1,No Return,Not Returned,0,36,Male,City59,Credit Card,Next-Day,36.28,0
ORD00009201,PROD00009201,USER00009201,12/17/2024,3/17/2024,Home,221.39,3,Wrong item,Returned,-275,25,Male,City17,Debit Card,Next-Day,46.55,1
ORD00009202,PROD00009202,USER00009202,8/4/2023,,Toys,474.35,1,No Return,Not Returned,0,21,Male,City92,Debit Card,Standard,8.22,0
ORD00009203,PROD00009203,USER00009203,4/16/2023,,Books,444.77,2,No Return,Not Returned,0,55,Female,City82,PayPal,Next-Day,36.32,0
ORD00009204,PROD00009204,USER00009204,9/5/2024,1/10/2023,Clothing,495.49,2,Changed mind,Returned,-604,34,Male,City95,Gift Card,Express,19.15,1
ORD00009205,PROD00009205,USER00009205,4/21/2024,,Electronics,287,3,No Return,Not Returned,0,67,Male,City16,Debit Card,Standard,30.58,0
ORD00009206,PROD00009206,USER00009206,11/4/2024,,Toys,468.41,4,No Return,Not Returned,0,52,Female,City47,Debit Card,Next-Day,38.5,0
ORD00009207,PROD00009207,USER00009207,12/5/2024,,Toys,361.95,3,No Return,Not Returned,0,47,Female,City32,Debit Card,Express,29.74,0
ORD00009208,PROD00009208,USER00009208,12/19/2024,9/11/2023,Clothing,367.88,4,Defective,Returned,-465,21,Female,City3,Credit Card,Standard,42.88,1
ORD00009209,PROD00009209,USER00009209,10/25/2023,4/26/2023,Clothing,275.59,3,Not as described,Returned,-182,49,Female,City89,PayPal,Standard,35.39,1
ORD00009210,PROD00009210,USER00009210,6/18/2024,,Clothing,126.88,2,No Return,Not Returned,0,68,Male,City23,Debit Card,Next-Day,2.44,0
ORD00009211,PROD00009211,USER00009211,7/29/2024,5/22/2023,Home,448.63,5,Changed mind,Returned,-434,60,Male,City55,Gift Card,Next-Day,38.3,1
ORD00009212,PROD00009212,USER00009212,5/23/2024,5/26/2023,Books,374.08,4,Changed mind,Returned,-363,31,Female,City70,PayPal,Express,48.25,1
ORD00009213,PROD00009213,USER00009213,2/13/2024,7/14/2023,Toys,122.79,4,Defective,Returned,-214,40,Male,City66,Debit Card,Next-Day,17.07,1
ORD00009214,PROD00009214,USER00009214,7/10/2024,11/4/2023,Home,307.04,1,Changed mind,Returned,-249,64,Female,City87,PayPal,Next-Day,34.94,1
ORD00009215,PROD00009215,USER00009215,3/9/2024,,Books,252.13,2,No Return,Not Returned,0,46,Female,City43,Gift Card,Express,10.56,0
ORD00009216,PROD00009216,USER00009216,5/8/2024,,Home,478.4,5,No Return,Not Returned,0,44,Male,City65,Debit Card,Standard,46.41,0
ORD00009217,PROD00009217,USER00009217,11/10/2024,1/3/2023,Books,263.14,1,Not as described,Returned,-677,66,Female,City66,Gift Card,Express,0.24,1
ORD00009218,PROD00009218,USER00009218,11/28/2023,,Toys,63.21,4,No Return,Not Returned,0,22,Male,City27,Debit Card,Next-Day,1.37,0
ORD00009219,PROD00009219,USER00009219,10/14/2023,5/2/2023,Electronics,178.58,2,Changed mind,Returned,-165,64,Female,City62,Credit Card,Express,40.52,1
ORD00009220,PROD00009220,USER00009220,9/16/2024,8/23/2023,Books,341.6,5,Changed mind,Returned,-390,55,Male,City29,PayPal,Standard,12.97,1
ORD00009221,PROD00009221,USER00009221,5/9/2024,10/29/2024,Electronics,367.49,4,Not as described,Returned,173,31,Male,City2,PayPal,Standard,5.04,1
ORD00009222,PROD00009222,USER00009222,1/4/2024,,Clothing,429.64,5,No Return,Not Returned,0,22,Male,City60,Gift Card,Next-Day,11.28,0
ORD00009223,PROD00009223,USER00009223,1/14/2024,,Home,96.96,3,No Return,Not Returned,0,20,Male,City23,Credit Card,Express,39.58,0
ORD00009224,PROD00009224,USER00009224,12/5/2024,,Electronics,198.11,5,No Return,Not Returned,0,34,Male,City24,Debit Card,Standard,35.67,0
ORD00009225,PROD00009225,USER00009225,11/5/2023,,Electronics,124.62,5,No Return,Not Returned,0,22,Male,City78,Debit Card,Express,22.65,0
ORD00009226,PROD00009226,USER00009226,8/10/2024,,Clothing,145.58,4,No Return,Not Returned,0,67,Male,City43,Debit Card,Standard,25.09,0
ORD00009227,PROD00009227,USER00009227,7/15/2024,,Books,405.16,3,No Return,Not Returned,0,65,Female,City62,Debit Card,Next-Day,32.05,0
ORD00009228,PROD00009228,USER00009228,12/28/2024,5/17/2024,Clothing,74.57,5,Changed mind,Returned,-225,19,Female,City60,PayPal,Standard,40.21,1
ORD00009229,PROD00009229,USER00009229,1/17/2023,,Electronics,498.1,5,No Return,Not Returned,0,47,Male,City28,Debit Card,Express,10.72,0
ORD00009230,PROD00009230,USER00009230,5/16/2024,3/22/2024,Clothing,454.19,2,Defective,Returned,-55,52,Male,City65,PayPal,Standard,37.78,1
ORD00009231,PROD00009231,USER00009231,11/23/2024,,Electronics,463.82,4,No Return,Not Returned,0,48,Male,City96,Credit Card,Standard,33.73,0
ORD00009232,PROD00009232,USER00009232,10/27/2024,9/7/2024,Electronics,487.1,3,Not as described,Returned,-50,69,Male,City95,Credit Card,Standard,31.26,1
ORD00009233,PROD00009233,USER00009233,5/23/2024,,Books,489.47,1,No Return,Not Returned,0,57,Male,City32,Gift Card,Express,22.64,0
ORD00009234,PROD00009234,USER00009234,2/3/2024,,Books,77.26,3,No Return,Not Returned,0,23,Male,City31,Gift Card,Express,4.01,0
ORD00009235,PROD00009235,USER00009235,12/4/2023,5/6/2023,Clothing,324.34,3,Not as described,Returned,-212,53,Male,City39,Debit Card,Express,14.43,1
ORD00009236,PROD00009236,USER00009236,1/3/2024,5/19/2023,Electronics,89.8,1,Changed mind,Returned,-229,19,Female,City22,PayPal,Next-Day,17.85,1
ORD00009237,PROD00009237,USER00009237,10/15/2024,,Clothing,461.61,4,No Return,Not Returned,0,48,Male,City95,Credit Card,Standard,46.59,0
ORD00009238,PROD00009238,USER00009238,11/9/2024,8/31/2023,Home,291.07,3,Not as described,Returned,-436,46,Female,City1,Gift Card,Standard,36.99,1
ORD00009239,PROD00009239,USER00009239,12/9/2024,,Home,210.8,1,No Return,Not Returned,0,49,Male,City99,Debit Card,Next-Day,36.73,0
ORD00009240,PROD00009240,USER00009240,7/11/2024,,Toys,211.95,2,No Return,Not Returned,0,36,Female,City77,Debit Card,Standard,42.58,0
ORD00009241,PROD00009241,USER00009241,10/18/2023,,Toys,263.44,5,No Return,Not Returned,0,44,Female,City45,Debit Card,Standard,20.65,0
ORD00009242,PROD00009242,USER00009242,7/8/2024,3/2/2023,Toys,293.06,4,Wrong item,Returned,-494,45,Female,City36,Debit Card,Next-Day,45.96,1
ORD00009243,PROD00009243,USER00009243,3/1/2023,,Toys,449.49,4,No Return,Not Returned,0,69,Female,City94,Gift Card,Standard,25.68,0
ORD00009244,PROD00009244,USER00009244,8/23/2023,10/19/2023,Electronics,55.17,1,Wrong item,Returned,57,35,Male,City72,Credit Card,Standard,25.56,1
ORD00009245,PROD00009245,USER00009245,9/25/2024,,Toys,115.57,4,No Return,Not Returned,0,43,Female,City37,Gift Card,Standard,16.42,0
ORD00009246,PROD00009246,USER00009246,1/18/2023,8/12/2024,Home,392.33,5,Wrong item,Returned,572,47,Male,City50,Debit Card,Express,13.81,1
ORD00009247,PROD00009247,USER00009247,5/15/2024,,Home,127.79,2,No Return,Not Returned,0,20,Male,City79,Credit Card,Express,9.57,0
ORD00009248,PROD00009248,USER00009248,6/10/2024,10/14/2024,Home,406.03,5,Defective,Returned,126,38,Male,City68,Debit Card,Express,22.75,1
ORD00009249,PROD00009249,USER00009249,2/12/2023,,Clothing,412.13,5,No Return,Not Returned,0,54,Female,City21,Credit Card,Express,40.34,0
ORD00009250,PROD00009250,USER00009250,9/11/2023,9/7/2024,Clothing,422.33,4,Wrong item,Returned,362,39,Male,City94,Gift Card,Next-Day,42.65,1
ORD00009251,PROD00009251,USER00009251,11/23/2023,,Toys,247.72,3,No Return,Not Returned,0,23,Male,City37,Credit Card,Next-Day,48.76,0
ORD00009252,PROD00009252,USER00009252,10/11/2024,,Home,41.88,1,No Return,Not Returned,0,58,Male,City15,Debit Card,Standard,34.67,0
ORD00009253,PROD00009253,USER00009253,6/4/2024,,Clothing,244.81,3,No Return,Not Returned,0,22,Female,City13,PayPal,Express,8.49,0
ORD00009254,PROD00009254,USER00009254,11/19/2023,8/8/2023,Clothing,422.03,4,Defective,Returned,-103,38,Male,City94,Debit Card,Next-Day,8.22,1
ORD00009255,PROD00009255,USER00009255,3/7/2024,4/18/2024,Electronics,225.9,1,Not as described,Returned,42,23,Female,City10,PayPal,Standard,47.89,1
ORD00009256,PROD00009256,USER00009256,4/24/2024,7/6/2024,Toys,160.18,3,Wrong item,Returned,73,47,Male,City18,Debit Card,Standard,19.94,1
ORD00009257,PROD00009257,USER00009257,11/15/2023,,Home,292.25,4,No Return,Not Returned,0,39,Male,City85,PayPal,Next-Day,6.43,0
